"";"timestamp";"signal1";"signal2";"signal3";"id"
"1";2021-08-16 12:00:01;58,27;35,09;14,537;1
"2";2021-08-16 12:00:02;58,66;37,67;14,147;2
"3";2021-08-16 12:00:03;59,05;37,59;14,147;3
"4";2021-08-16 12:00:04;59,05;37,36;14,225;4
"5";2021-08-16 12:00:05;56,87;38,68;14,381;5
"6";2021-08-16 12:00:06;58,9;38,45;16,098;6
"7";2021-08-16 12:00:07;58,9;37,98;14,303;7
"8";2021-08-16 12:00:08;58,9;37,12;10,01;8
"9";2021-08-16 12:00:09;59,13;36,65;10,088;9
"10";2021-08-16 12:00:10;59,6;38,29;15,708;10
"11";2021-08-16 12:00:11;58,98;38,06;16,411;11
"12";2021-08-16 12:00:12;58,98;36,73;16,176;12
"13";2021-08-16 12:00:13;58,51;37,9;16,255;13
"14";2021-08-16 12:00:14;57,96;37,75;16,411;14
"15";2021-08-16 12:00:15;58,59;38,68;16,411;15
"16";2021-08-16 12:00:16;58,59;37,82;15,708;16
"17";2021-08-16 12:00:17;58,82;36,97;15,552;17
"18";2021-08-16 12:00:18;59,21;38,76;15,474;18
"19";2021-08-16 12:00:19;59,37;38,84;14,225;19
"20";2021-08-16 12:00:20;59,21;37,12;14,381;20
"21";2021-08-16 12:00:21;59,68;38,37;14,771;21
"22";2021-08-16 12:00:22;58,98;38,21;15,864;22
"23";2021-08-16 12:00:23;59,05;36,34;16,411;23
"24";2021-08-16 12:00:24;59,13;38,68;16,333;24
"25";2021-08-16 12:00:25;59,13;36,26;16,407;25
"26";2021-08-16 12:00:26;59,68;36,1;15,393;26
"27";2021-08-16 12:00:27;59,36;38,99;15,627;27
"28";2021-08-16 12:00:28;59,05;38,99;15,549;28
"29";2021-08-16 12:00:29;58,66;38,6;15,236;29
"30";2021-08-16 12:00:30;58,89;38,45;14,846;30
"31";2021-08-16 12:00:31;59,29;38,13;14,924;31
"32";2021-08-16 12:00:32;58,89;38,45;14,924;32
"33";2021-08-16 12:00:33;59,68;38,13;15,393;33
"34";2021-08-16 12:00:34;57,8;36,49;15,236;34
"35";2021-08-16 12:00:35;58,89;36,57;14,69;35
"36";2021-08-16 12:00:36;56,87;36,81;15,158;36
"37";2021-08-16 12:00:37;59,21;38,52;15,393;37
"38";2021-08-16 12:00:38;58,58;37,82;15,705;38
"39";2021-08-16 12:00:39;55,23;37,98;14,768;39
"40";2021-08-16 12:00:40;56,4;36,57;15,08;40
"41";2021-08-16 12:00:41;58,43;37,67;15,158;41
"42";2021-08-16 12:00:42;58,43;37,27;15,236;42
"43";2021-08-16 12:00:43;57,96;37,67;15,627;43
"44";2021-08-16 12:00:44;58,19;37,04;15,624;44
"45";2021-08-16 12:00:45;58,42;40,24;15,78;45
"46";2021-08-16 12:00:46;58,66;38,52;15,702;46
"47";2021-08-16 12:00:47;58,97;37,51;15,936;47
"48";2021-08-16 12:00:48;58,97;36,26;13,595;48
"49";2021-08-16 12:00:49;59,75;38,29;14,141;49
"50";2021-08-16 12:00:50;60,06;38,13;13,751;50
"51";2021-08-16 12:00:51;58,35;38,21;14,375;51
"52";2021-08-16 12:00:52;58,97;37,51;15,39;52
"53";2021-08-16 12:00:53;58,89;38,29;15,078;53
"54";2021-08-16 12:00:54;58,81;36,65;14,765;54
"55";2021-08-16 12:00:55;58,81;37,97;15,39;55
"56";2021-08-16 12:00:56;59,13;36,88;15,234;56
"57";2021-08-16 12:00:57;58,74;38,21;14,843;57
"58";2021-08-16 12:00:58;58,58;37,74;15,468;58
"59";2021-08-16 12:00:59;58,5;37,9;15,39;59
"60";2021-08-16 12:01:00;55,38;37,43;15,156;60
"61";2021-08-16 12:01:01;58,11;37,27;15;61
"62";2021-08-16 12:01:02;58,58;37,51;13,751;62
"63";2021-08-16 12:01:03;59,2;37,9;13,985;63
"64";2021-08-16 12:01:04;59,67;36,8;13,76;64
"65";2021-08-16 12:01:05;59,21;38,3;13,76;65
"66";2021-08-16 12:01:06;59,37;37,44;15,009;66
"67";2021-08-16 12:01:07;58,82;38,69;15,165;67
"68";2021-08-16 12:01:08;59,37;38,53;15,009;68
"69";2021-08-16 12:01:09;58,75;38,3;15,243;69
"70";2021-08-16 12:01:10;58,59;36,42;16,258;70
"71";2021-08-16 12:01:11;58,59;36,11;17,195;71
"72";2021-08-16 12:01:12;58,36;38,22;15,243;72
"73";2021-08-16 12:01:13;59,06;37,59;15,399;73
"74";2021-08-16 12:01:14;55,86;36,58;15,399;74
"75";2021-08-16 12:01:15;59,21;36,97;16,414;75
"76";2021-08-16 12:01:16;59,06;36,66;14,931;76
"77";2021-08-16 12:01:17;59,06;36,27;15,556;77
"78";2021-08-16 12:01:18;59,53;37,13;14,541;78
"79";2021-08-16 12:01:19;60,23;38,22;15,009;79
"80";2021-08-16 12:01:20;59,84;37,75;15,165;80
"81";2021-08-16 12:01:21;59,92;38,45;15,009;81
"82";2021-08-16 12:01:22;59,68;39,16;14,463;82
"83";2021-08-16 12:01:23;58,75;38,37;15,243;83
"84";2021-08-16 12:01:24;59,21;37,2;15,712;84
"85";2021-08-16 12:01:25;59,68;38,29;15,551;85
"86";2021-08-16 12:01:26;59,6;36,58;15,551;86
"87";2021-08-16 12:01:27;59,76;38,45;14,771;87
"88";2021-08-16 12:01:28;58,9;38,45;14,537;88
"89";2021-08-16 12:01:29;58,66;38,29;14,849;89
"90";2021-08-16 12:01:30;58,98;37,82;15,239;90
"91";2021-08-16 12:01:31;58,9;38,53;15,395;91
"92";2021-08-16 12:01:32;58,66;37,9;15,317;92
"93";2021-08-16 12:01:33;59,13;36,11;10,088;93
"94";2021-08-16 12:01:34;60,07;37,82;9,932;94
"95";2021-08-16 12:01:35;60,85;37,98;16,332;95
"96";2021-08-16 12:01:36;60,22;38,29;14,537;96
"97";2021-08-16 12:01:37;59,68;38,37;14,927;97
"98";2021-08-16 12:01:38;57,34;36,11;16,02;98
"99";2021-08-16 12:01:39;60,54;36,73;15,005;99
"100";2021-08-16 12:01:40;59,52;36,42;15,005;100
"101";2021-08-16 12:01:41;59,44;36,65;14,693;101
"102";2021-08-16 12:01:42;59,37;37,82;15,005;102
"103";2021-08-16 12:01:43;59,83;38,06;15,239;103
"104";2021-08-16 12:01:44;59,37;37,75;15,317;104
"105";2021-08-16 12:01:45;59,37;38,29;15,318;105
"106";2021-08-16 12:01:46;56,79;37,2;14,772;106
"107";2021-08-16 12:01:47;59,05;36,73;14,928;107
"108";2021-08-16 12:01:48;59,05;35,72;14,381;108
"109";2021-08-16 12:01:49;57,57;37,2;15,006;109
"110";2021-08-16 12:01:50;57,96;38,92;14,928;110
"111";2021-08-16 12:01:51;57,81;36,34;15,63;111
"112";2021-08-16 12:01:52;58,2;36,34;15,396;112
"113";2021-08-16 12:01:53;59,21;37,98;15,708;113
"114";2021-08-16 12:01:54;60,07;37,98;15,63;114
"115";2021-08-16 12:01:55;59,99;37,75;15,474;115
"116";2021-08-16 12:01:56;58,9;38,29;15,63;116
"117";2021-08-16 12:01:57;58,82;38,29;16,099;117
"118";2021-08-16 12:01:58;58,66;38,29;15,006;118
"119";2021-08-16 12:01:59;58,9;37,82;13,991;119
"120";2021-08-16 12:02:00;59,13;39,07;15,318;120
"121";2021-08-16 12:02:01;58,9;37,59;15,162;121
"122";2021-08-16 12:02:02;58,9;37,9;16,411;122
"123";2021-08-16 12:02:03;59,76;36,19;14,85;123
"124";2021-08-16 12:02:04;58,27;37,75;15,08;124
"125";2021-08-16 12:02:05;59,21;37,9;15,237;125
"126";2021-08-16 12:02:06;59,13;36,65;14,066;126
"127";2021-08-16 12:02:07;59,52;37,9;16,329;127
"128";2021-08-16 12:02:08;59,29;38,45;16,173;128
"129";2021-08-16 12:02:09;58,27;37,04;18,593;129
"130";2021-08-16 12:02:10;59,05;37,35;16,407;130
"131";2021-08-16 12:02:11;59,29;37,59;15,549;131
"132";2021-08-16 12:02:12;59,36;36,88;15,237;132
"133";2021-08-16 12:02:13;56,55;38,52;15,315;133
"134";2021-08-16 12:02:14;56,24;36,57;16,095;134
"135";2021-08-16 12:02:15;58,89;37,67;16,485;135
"136";2021-08-16 12:02:16;59,36;37,67;16,563;136
"137";2021-08-16 12:02:17;59,29;35,79;16,173;137
"138";2021-08-16 12:02:18;58,19;37,51;16,407;138
"139";2021-08-16 12:02:19;58,74;35,95;17,5;139
"140";2021-08-16 12:02:20;58,97;36,42;16,329;140
"141";2021-08-16 12:02:21;59,29;37,35;15,861;141
"142";2021-08-16 12:02:22;59,13;37,12;15,549;142
"143";2021-08-16 12:02:23;58,11;39,38;15,783;143
"144";2021-08-16 12:02:24;58,27;36,49;14,531;144
"145";2021-08-16 12:02:25;58,11;37,58;15;145
"146";2021-08-16 12:02:26;58,5;38,99;14,297;146
"147";2021-08-16 12:02:27;59,91;38,91;13,751;147
"148";2021-08-16 12:02:28;58,5;36,65;14,297;148
"149";2021-08-16 12:02:29;57,41;36,57;14,609;149
"150";2021-08-16 12:02:30;56,78;36,34;14,375;150
"151";2021-08-16 12:02:31;58,5;37,9;15,234;151
"152";2021-08-16 12:02:32;58,35;37,74;14,219;152
"153";2021-08-16 12:02:33;58,19;39,22;13,517;153
"154";2021-08-16 12:02:34;58,58;38,29;13,829;154
"155";2021-08-16 12:02:35;58,58;38,29;15,156;155
"156";2021-08-16 12:02:36;57,17;36,34;15,312;156
"157";2021-08-16 12:02:37;58,35;37,9;15,78;157
"158";2021-08-16 12:02:38;58,89;36,26;15,39;158
"159";2021-08-16 12:02:39;59,36;37,35;14,765;159
"160";2021-08-16 12:02:40;59,36;36,26;14,844;160
"161";2021-08-16 12:02:41;59,28;37,66;15;161
"162";2021-08-16 12:02:42;59,28;38,05;16,014;162
"163";2021-08-16 12:02:43;59,05;38,36;15,156;163
"164";2021-08-16 12:02:44;59,13;37,35;15,234;164
"165";2021-08-16 12:02:45;58,89;38,44;14,221;165
"166";2021-08-16 12:02:46;59,21;39,23;14,845;166
"167";2021-08-16 12:02:47;59,83;38,6;15,079;167
"168";2021-08-16 12:02:48;59,52;37,12;16,172;168
"169";2021-08-16 12:02:49;59,05;35,79;16,016;169
"170";2021-08-16 12:02:50;59,21;37,59;15,782;170
"171";2021-08-16 12:02:51;59,28;37,82;14,845;171
"172";2021-08-16 12:02:52;56,55;37,59;15,47;172
"173";2021-08-16 12:02:53;57,49;38,21;15,782;173
"174";2021-08-16 12:02:54;57,18;38,05;15,782;174
"175";2021-08-16 12:02:55;57,96;38,44;14,611;175
"176";2021-08-16 12:02:56;58,11;37,59;12,035;176
"177";2021-08-16 12:02:57;59,67;37,43;13,44;177
"178";2021-08-16 12:02:58;59,75;38,6;11,099;178
"179";2021-08-16 12:02:59;59,6;38,6;14,923;179
"180";2021-08-16 12:03:00;59,67;38,44;14,767;180
"181";2021-08-16 12:03:01;59,6;38,68;16,406;181
"182";2021-08-16 12:03:02;60,06;37,04;15,47;182
"183";2021-08-16 12:03:03;59,21;36,57;15,86;183
"184";2021-08-16 12:03:04;59,67;38,37;16,016;184
"185";2021-08-16 12:03:05;59,59;37,74;15,779;185
"186";2021-08-16 12:03:06;59,98;38,29;15,701;186
"187";2021-08-16 12:03:07;59,75;37,97;15,233;187
"188";2021-08-16 12:03:08;59,98;39,61;14,452;188
"189";2021-08-16 12:03:09;59,75;38,36;14,999;189
"190";2021-08-16 12:03:10;59,67;38,13;15,077;190
"191";2021-08-16 12:03:11;59,52;38,83;14,765;191
"192";2021-08-16 12:03:12;59,98;38,36;15,389;192
"193";2021-08-16 12:03:13;60,3;36,65;15,701;193
"194";2021-08-16 12:03:14;59,67;37,35;15,701;194
"195";2021-08-16 12:03:15;59,67;37,12;16,17;195
"196";2021-08-16 12:03:16;58,34;37,35;15,935;196
"197";2021-08-16 12:03:17;58,27;37,12;15,857;197
"198";2021-08-16 12:03:18;58,74;37,51;15,389;198
"199";2021-08-16 12:03:19;59,13;38,21;15,311;199
"200";2021-08-16 12:03:20;58,97;38,13;15,389;200
"201";2021-08-16 12:03:21;59,13;37,9;14,609;201
"202";2021-08-16 12:03:22;58,58;38,75;14,374;202
"203";2021-08-16 12:03:23;58,81;37,35;14,452;203
"204";2021-08-16 12:03:24;58,81;36,41;12,421;204
"205";2021-08-16 12:03:25;59,05;38,05;12,811;205
"206";2021-08-16 12:03:26;59,75;38,99;14,216;206
"207";2021-08-16 12:03:27;59,51;37,66;15,231;207
"208";2021-08-16 12:03:28;59,36;38,44;15,543;208
"209";2021-08-16 12:03:29;58,89;38,05;15,153;209
"210";2021-08-16 12:03:30;58,89;38,52;15,309;210
"211";2021-08-16 12:03:31;59,2;36,96;15,075;211
"212";2021-08-16 12:03:32;59,05;37,82;15,387;212
"213";2021-08-16 12:03:33;58,5;37,5;15,153;213
"214";2021-08-16 12:03:34;58,5;37,66;15,075;214
"215";2021-08-16 12:03:35;59,05;37,74;16,09;215
"216";2021-08-16 12:03:36;58,97;38,52;16,402;216
"217";2021-08-16 12:03:37;58,34;37,89;16,48;217
"218";2021-08-16 12:03:38;59,28;36,25;16,168;218
"219";2021-08-16 12:03:39;59,83;36,49;16,246;219
"220";2021-08-16 12:03:40;59,05;38,6;16,246;220
"221";2021-08-16 12:03:41;58,89;36,41;17,963;221
"222";2021-08-16 12:03:42;58,89;36,96;14,919;222
"223";2021-08-16 12:03:43;59,44;38,21;14,45;223
"224";2021-08-16 12:03:44;58,89;38,28;14,761;224
"225";2021-08-16 12:03:45;58,58;38,91;15,307;225
"226";2021-08-16 12:03:46;58,81;38,83;15,62;226
"227";2021-08-16 12:03:47;56,23;37,27;15,385;227
"228";2021-08-16 12:03:48;58,97;40,08;16,322;228
"229";2021-08-16 12:03:49;59,67;36,72;16,4;229
"230";2021-08-16 12:03:50;59,98;36,33;15,151;230
"231";2021-08-16 12:03:51;58,5;38,91;15,073;231
"232";2021-08-16 12:03:52;59,28;39,45;15,073;232
"233";2021-08-16 12:03:53;59,28;36,88;15,385;233
"234";2021-08-16 12:03:54;59,36;37,97;14,839;234
"235";2021-08-16 12:03:55;59,75;38,59;14,293;235
"236";2021-08-16 12:03:56;57,79;36,49;15,229;236
"237";2021-08-16 12:03:57;59,28;36,02;16,088;237
"238";2021-08-16 12:03:58;59,51;37,74;16,244;238
"239";2021-08-16 12:03:59;55,14;37,42;16,244;239
"240";2021-08-16 12:04:00;60,06;37,58;15,854;240
"241";2021-08-16 12:04:01;57,72;37,35;15,62;241
"242";2021-08-16 12:04:02;59,36;38,28;15,854;242
"243";2021-08-16 12:04:03;59,2;37,5;15,151;243
"244";2021-08-16 12:04:04;59,2;35,87;15,232;244
"245";2021-08-16 12:04:05;59,12;37,97;15,154;245
"246";2021-08-16 12:04:06;59,59;38,36;14,998;246
"247";2021-08-16 12:04:07;59,12;38,83;14,685;247
"248";2021-08-16 12:04:08;58,34;38,21;14,764;248
"249";2021-08-16 12:04:09;57,25;36,33;15,31;249
"250";2021-08-16 12:04:10;59,12;37,82;15,466;250
"251";2021-08-16 12:04:11;58,89;38,05;16,559;251
"252";2021-08-16 12:04:12;59,36;37,97;15,544;252
"253";2021-08-16 12:04:13;59,44;38,05;14,842;253
"254";2021-08-16 12:04:14;58,97;36,88;16,012;254
"255";2021-08-16 12:04:15;59,2;37,66;15,778;255
"256";2021-08-16 12:04:16;59,83;38,05;15,856;256
"257";2021-08-16 12:04:17;59,36;39,14;16,559;257
"258";2021-08-16 12:04:18;59,83;39,14;16,09;258
"259";2021-08-16 12:04:19;59,51;36,8;16,247;259
"260";2021-08-16 12:04:20;58,5;38,36;15,31;260
"261";2021-08-16 12:04:21;59,28;37,27;14,92;261
"262";2021-08-16 12:04:22;58,58;37,82;15,466;262
"263";2021-08-16 12:04:23;57,95;37,74;15,544;263
"264";2021-08-16 12:04:24;58,19;36,96;14,998;264
"265";2021-08-16 12:04:25;57,8;38,45;14,457;265
"266";2021-08-16 12:04:26;58,04;37,9;15,628;266
"267";2021-08-16 12:04:27;57,96;36,11;15,628;267
"268";2021-08-16 12:04:28;58,35;38,06;16,096;268
"269";2021-08-16 12:04:29;58,97;34,31;17,267;269
"270";2021-08-16 12:04:30;59,36;35,48;16,877;270
"271";2021-08-16 12:04:31;60,69;36,73;17,345;271
"272";2021-08-16 12:04:32;60,3;35,48;17,423;272
"273";2021-08-16 12:04:33;59,83;37,67;17,267;273
"274";2021-08-16 12:04:34;60,07;38,53;16,877;274
"275";2021-08-16 12:04:35;58,9;36,65;16,409;275
"276";2021-08-16 12:04:36;59,21;38,6;16,174;276
"277";2021-08-16 12:04:37;58,97;36,42;15,94;277
"278";2021-08-16 12:04:38;59,36;38,13;14,145;278
"279";2021-08-16 12:04:39;59,05;38,13;12,662;279
"280";2021-08-16 12:04:40;59,21;37,59;15,784;280
"281";2021-08-16 12:04:41;58,97;37,74;15,862;281
"282";2021-08-16 12:04:42;59,21;37,74;15,082;282
"283";2021-08-16 12:04:43;58,58;38,37;15,16;283
"284";2021-08-16 12:04:44;59,6;37,43;15,238;284
"285";2021-08-16 12:04:45;59,76;38,06;13,916;285
"286";2021-08-16 12:04:46;59,76;37,91;14,775;286
"287";2021-08-16 12:04:47;60,15;37,91;15,321;287
"288";2021-08-16 12:04:48;59,76;36,66;15,321;288
"289";2021-08-16 12:04:49;59,99;38,61;15,789;289
"290";2021-08-16 12:04:50;59,53;37,91;15,399;290
"291";2021-08-16 12:04:51;59,21;36,03;15,165;291
"292";2021-08-16 12:04:52;59,37;39,08;15,321;292
"293";2021-08-16 12:04:53;59,14;37,28;15,321;293
"294";2021-08-16 12:04:54;58,59;37,98;16,023;294
"295";2021-08-16 12:04:55;58,43;38,69;15,477;295
"296";2021-08-16 12:04:56;58,98;37,05;16,336;296
"297";2021-08-16 12:04:57;59,29;37,83;15,165;297
"298";2021-08-16 12:04:58;59,45;38,45;15,633;298
"299";2021-08-16 12:04:59;59,68;36,5;15,711;299
"300";2021-08-16 12:05:00;58,75;38,22;16,101;300
"301";2021-08-16 12:05:01;60,54;38,3;16,258;301
"302";2021-08-16 12:05:02;59,92;38,22;15,867;302
"303";2021-08-16 12:05:03;59,99;36,34;15,165;303
"304";2021-08-16 12:05:04;59,06;38,61;15,247;304
"305";2021-08-16 12:05:05;58,12;39,16;15,559;305
"306";2021-08-16 12:05:06;58,91;38,69;16,652;306
"307";2021-08-16 12:05:07;59,37;37,68;15,169;307
"308";2021-08-16 12:05:08;59,76;37,36;15,559;308
"309";2021-08-16 12:05:09;59,69;38,14;15,559;309
"310";2021-08-16 12:05:10;59,69;36,82;15,949;310
"311";2021-08-16 12:05:11;59,84;36,11;14,7;311
"312";2021-08-16 12:05:12;59,76;37,75;14,778;312
"313";2021-08-16 12:05:13;59,22;36,74;16,027;313
"314";2021-08-16 12:05:14;58,75;37,83;15,247;314
"315";2021-08-16 12:05:15;59,06;37,52;16,418;315
"316";2021-08-16 12:05:16;59,06;35,65;16,34;316
"317";2021-08-16 12:05:17;59,3;36,74;16,808;317
"318";2021-08-16 12:05:18;59,92;37,52;15,871;318
"319";2021-08-16 12:05:19;59,69;37,44;17,51;319
"320";2021-08-16 12:05:20;59,45;37,91;16,027;320
"321";2021-08-16 12:05:21;57,42;36,04;15,715;321
"322";2021-08-16 12:05:22;58,2;37,68;16,574;322
"323";2021-08-16 12:05:23;59,3;38,46;16,027;323
"324";2021-08-16 12:05:24;59,92;36,74;15,871;324
"325";2021-08-16 12:05:25;59,22;36,9;16,187;325
"326";2021-08-16 12:05:26;60,39;36,12;14,86;326
"327";2021-08-16 12:05:27;60,31;38,07;15,328;327
"328";2021-08-16 12:05:28;59,84;38,62;14,703;328
"329";2021-08-16 12:05:29;59,69;38,15;15,328;329
"330";2021-08-16 12:05:30;57,97;35,88;14,86;330
"331";2021-08-16 12:05:31;59,38;37,68;13,064;331
"332";2021-08-16 12:05:32;59,38;37,44;14,235;332
"333";2021-08-16 12:05:33;60;35,88;14,235;333
"334";2021-08-16 12:05:34;60;37,99;14,625;334
"335";2021-08-16 12:05:35;59,84;38,22;14,625;335
"336";2021-08-16 12:05:36;59,77;37,83;15,562;336
"337";2021-08-16 12:05:37;59,3;36,2;15,796;337
"338";2021-08-16 12:05:38;59,06;36,35;15,25;338
"339";2021-08-16 12:05:39;59,69;36,98;16,108;339
"340";2021-08-16 12:05:40;59,38;37,99;15,25;340
"341";2021-08-16 12:05:41;59,69;36,43;15,64;341
"342";2021-08-16 12:05:42;60,31;37,52;15,952;342
"343";2021-08-16 12:05:43;59,38;37,6;16,265;343
"344";2021-08-16 12:05:44;59,84;38,38;15,795;344
"345";2021-08-16 12:05:45;59,45;37,76;16,419;345
"346";2021-08-16 12:05:46;57,19;36,12;16,419;346
"347";2021-08-16 12:05:47;57,89;37,6;13,297;347
"348";2021-08-16 12:05:48;58,13;36,97;17,2;348
"349";2021-08-16 12:05:49;59,14;37,6;17,122;349
"350";2021-08-16 12:05:50;59,3;36,12;13,375;350
"351";2021-08-16 12:05:51;59,14;37,29;13,843;351
"352";2021-08-16 12:05:52;58,98;37,68;15,17;352
"353";2021-08-16 12:05:53;56,41;35,57;15,483;353
"354";2021-08-16 12:05:54;59,3;37,05;15,873;354
"355";2021-08-16 12:05:55;59,69;37,44;14,858;355
"356";2021-08-16 12:05:56;57,81;37,52;15,561;356
"357";2021-08-16 12:05:57;59,3;38,61;14,468;357
"358";2021-08-16 12:05:58;59,53;39;15,092;358
"359";2021-08-16 12:05:59;59,22;36,43;15,326;359
"360";2021-08-16 12:06:00;60,16;37,21;15,092;360
"361";2021-08-16 12:06:01;59,84;37,52;16,263;361
"362";2021-08-16 12:06:02;57,58;35,88;16,81;362
"363";2021-08-16 12:06:03;59,77;38,22;16,653;363
"364";2021-08-16 12:06:04;59,37;35,95;16,653;364
"365";2021-08-16 12:06:05;59,37;37,91;15,711;365
"366";2021-08-16 12:06:06;58,98;37,98;15,711;366
"367";2021-08-16 12:06:07;59,29;38,61;16,024;367
"368";2021-08-16 12:06:08;57,03;38,69;16,024;368
"369";2021-08-16 12:06:09;59,45;36,74;16,336;369
"370";2021-08-16 12:06:10;59,37;36,5;15,633;370
"371";2021-08-16 12:06:11;59,21;37,52;16,414;371
"372";2021-08-16 12:06:12;59,76;35,25;15,868;372
"373";2021-08-16 12:06:13;59,6;36,58;15,868;373
"374";2021-08-16 12:06:14;59,29;37,52;15,711;374
"375";2021-08-16 12:06:15;58,82;35,41;16,18;375
"376";2021-08-16 12:06:16;59,45;38,22;15,009;376
"377";2021-08-16 12:06:17;59,21;36,11;15,243;377
"378";2021-08-16 12:06:18;59,53;37,52;17,116;378
"379";2021-08-16 12:06:19;59,99;37,36;16,258;379
"380";2021-08-16 12:06:20;59,45;38,84;15,711;380
"381";2021-08-16 12:06:21;59,37;37,52;15,321;381
"382";2021-08-16 12:06:22;59,76;38,61;14,697;382
"383";2021-08-16 12:06:23;59,45;37,98;15,087;383
"384";2021-08-16 12:06:24;57,89;36,18;16,098;384
"385";2021-08-16 12:06:25;59,76;36,5;16,098;385
"386";2021-08-16 12:06:26;60,61;38,37;16,02;386
"387";2021-08-16 12:06:27;61,08;37,51;15,317;387
"388";2021-08-16 12:06:28;60,46;38,45;15,629;388
"389";2021-08-16 12:06:29;59,91;37,04;13,522;389
"390";2021-08-16 12:06:30;60,3;36,18;14,224;390
"391";2021-08-16 12:06:31;60,93;37,98;15,317;391
"392";2021-08-16 12:06:32;60,22;35,79;16,176;392
"393";2021-08-16 12:06:33;59,68;37,75;14,537;393
"394";2021-08-16 12:06:34;58,74;37,67;14,849;394
"395";2021-08-16 12:06:35;58,43;37,82;15,317;395
"396";2021-08-16 12:06:36;59,13;37,04;14,927;396
"397";2021-08-16 12:06:37;59,68;37,82;14,224;397
"398";2021-08-16 12:06:38;58,98;38,21;15,083;398
"399";2021-08-16 12:06:39;58,59;36,58;15,942;399
"400";2021-08-16 12:06:40;59,21;36,58;15,551;400
"401";2021-08-16 12:06:41;59,05;38,29;15,629;401
"402";2021-08-16 12:06:42;59,21;37,82;15,551;402
"403";2021-08-16 12:06:43;59,05;37,67;16,176;403
"404";2021-08-16 12:06:44;60,14;36,26;16,485;404
"405";2021-08-16 12:06:45;59,75;37,59;16,173;405
"406";2021-08-16 12:06:46;59,67;38,52;16,407;406
"407";2021-08-16 12:06:47;58,97;38,52;15,938;407
"408";2021-08-16 12:06:48;59,36;37,9;16,016;408
"409";2021-08-16 12:06:49;58,04;38,37;15,704;409
"410";2021-08-16 12:06:50;58,5;37,74;16,407;410
"411";2021-08-16 12:06:51;56,79;38,91;16,251;411
"412";2021-08-16 12:06:52;59,21;38,52;16,251;412
"413";2021-08-16 12:06:53;57,33;37,35;15,938;413
"414";2021-08-16 12:06:54;59,52;37,27;16,173;414
"415";2021-08-16 12:06:55;58,19;37,51;15,236;415
"416";2021-08-16 12:06:56;59,05;40,16;17,031;416
"417";2021-08-16 12:06:57;59,44;38,84;15,47;417
"418";2021-08-16 12:06:58;59,67;38,45;15,704;418
"419";2021-08-16 12:06:59;58,89;38,37;16,094;419
"420";2021-08-16 12:07:00;58,89;38,29;15,704;420
"421";2021-08-16 12:07:01;58,89;38,76;15,08;421
"422";2021-08-16 12:07:02;58,89;38,05;15,782;422
"423";2021-08-16 12:07:03;59,21;35,79;15,626;423
"424";2021-08-16 12:07:04;58,11;37,9;15,468;424
"425";2021-08-16 12:07:05;57,72;37,82;16,014;425
"426";2021-08-16 12:07:06;58,97;38,68;16,404;426
"427";2021-08-16 12:07:07;58,97;36,41;16,092;427
"428";2021-08-16 12:07:08;59,05;36,49;15,858;428
"429";2021-08-16 12:07:09;59,52;38,44;15,936;429
"430";2021-08-16 12:07:10;59,52;38,21;15,624;430
"431";2021-08-16 12:07:11;59,13;36,49;15,936;431
"432";2021-08-16 12:07:12;60,14;36,41;15,389;432
"433";2021-08-16 12:07:13;61,55;38,13;15,468;433
"434";2021-08-16 12:07:14;61,86;38,44;15,468;434
"435";2021-08-16 12:07:15;61,55;36,1;16,638;435
"436";2021-08-16 12:07:16;60,61;37,35;17,497;436
"437";2021-08-16 12:07:17;60,84;38,36;16,951;437
"438";2021-08-16 12:07:18;58,19;38,21;16,17;438
"439";2021-08-16 12:07:19;60,06;38,21;15,702;439
"440";2021-08-16 12:07:20;59,75;36,65;16,248;440
"441";2021-08-16 12:07:21;60,14;36,57;16,014;441
"442";2021-08-16 12:07:22;59,05;38,36;17,029;442
"443";2021-08-16 12:07:23;58,97;36,65;16,404;443
"444";2021-08-16 12:07:24;58,5;37,19;16,324;444
"445";2021-08-16 12:07:25;57,17;36,02;16,48;445
"446";2021-08-16 12:07:26;59,59;38,44;16,48;446
"447";2021-08-16 12:07:27;59,28;36,02;16,48;447
"448";2021-08-16 12:07:28;59,36;37,74;16,012;448
"449";2021-08-16 12:07:29;59,05;37,89;15,856;449
"450";2021-08-16 12:07:30;59,75;38,13;13,826;450
"451";2021-08-16 12:07:31;59,36;37,5;14,138;451
"452";2021-08-16 12:07:32;56,55;36,65;15,153;452
"453";2021-08-16 12:07:33;59,36;35,63;15,075;453
"454";2021-08-16 12:07:34;59,12;37,89;14,841;454
"455";2021-08-16 12:07:35;57,25;37,89;14,997;455
"456";2021-08-16 12:07:36;58,34;38,36;14,607;456
"457";2021-08-16 12:07:37;59,2;38,21;15,465;457
"458";2021-08-16 12:07:38;59,28;37,04;14,919;458
"459";2021-08-16 12:07:39;59,28;38,91;15,7;459
"460";2021-08-16 12:07:40;59,05;38,44;15,7;460
"461";2021-08-16 12:07:41;58,73;36,49;14,919;461
"462";2021-08-16 12:07:42;57,64;37,5;15,231;462
"463";2021-08-16 12:07:43;59,67;37,58;15,075;463
"464";2021-08-16 12:07:44;59,67;37,5;15,698;464
"465";2021-08-16 12:07:45;60,06;38,52;14,995;465
"466";2021-08-16 12:07:46;59,82;38,05;15,23;466
